.\gitmap\cluster\lsrender.go|9|bare bool return|func RenderNodeTable(nodes []ClusterNode, showRole bool) string {
.\gitmap\cluster\node_resolver.go|40|raw error return|func ResolveTargetNodes(selector TargetSelectorType, filter NodeFilter, allNodes []ClusterNode) ([]ClusterNode, error) {
.\gitmap\cluster\node_resolver.go|74|bare bool return|func isNodeIncluded(n ClusterNode, filter NodeFilter) bool {
.\gitmap\cluster\node_resolver.go|90|bare bool return|func matchesExclusion(n ClusterNode, excepts []string) bool {
.\gitmap\cluster\node_resolver.go|117|bare bool return|func matchesRange(n ClusterNode, ex string, trailingOctet string, hasTrailing bool) bool {
.\gitmap\cluster\node_resolver.go|154|bare bool return|func matchesExact(n ClusterNode, ex string, trailingOctet string, hasTrailing bool) bool {
.\gitmap\cluster\node_resolver_test.go|29|swallowed error|_, err = ResolveTargetNodes(ServersClients, filter2, allNodes)
.\gitmap\cluster\pathalias.go|8|raw error return|func ParseSetPathAliasArg(raw string) ([]AliasEntry, error) { return nil, nil }
.\gitmap\cluster\pathresolver.go|5|raw error return|func ResolvePath(db *sql.DB, nodeId, pathOrAlias string) (string, error) { return "", nil }
.\gitmap\cluster\preflight.go|14|raw error return|func PrintPreflight(selector TargetSelectorType, effective []ClusterNode, command string, runRef string, autoConfirm bool) (bool, error) {
.\gitmap\cluster\preflight.go|14|bare bool return|func PrintPreflight(selector TargetSelectorType, effective []ClusterNode, command string, runRef string, autoConfirm bool) (bool, error) {
.\gitmap\cluster\runref.go|11|raw error return|func RunRefGenerator(db *sql.DB) (string, error) {
.\gitmap\cluster\runref_test.go|19|swallowed error|_, err = db.Exec(`CREATE TABLE ClusterRun (
.\gitmap\cluster\runref_test.go|53|swallowed error|_, err = db.Exec(`INSERT INTO ClusterRun (RunRef, CommandKind, RawCommand, TargetSelector, StartedAt) VALUES (?, ?, ?, ?, ?)`, ref1, 1, "cmd", 1, now.Format(time.RFC3339))
.\gitmap\cluster\server.go|36|raw error return|func (s *Server) Handshake(args *HandshakeArgs, reply *HandshakeReply) error {
.\gitmap\cluster\server.go|57|raw error return|func (s *Server) Ping(args *PingArgs, reply *PingReply) error {
.\gitmap\cluster\server.go|74|raw error return|func (s *Server) Disconnect(args *DisconnectArgs, reply *DisconnectReply) error {
.\gitmap\cluster\tls.go|16|raw error return|func GenerateTLSConfig() (*tls.Config, error) {
.\gitmap\cmd\addignoreattrs.go|148|raw error return|func resolveAddTemplates(kind string, langs []string) ([]templates.Resolved, error) {
.\gitmap\cmd\addignoreattrs.go|154|fmt.Errorf|return nil, fmt.Errorf("template %s/%s: %w", kind, lang, err)
.\gitmap\cmd\addignoreattrs.go|259|raw error return|func repoFilePath(name string) (string, error) {
.\gitmap\cmd\addignoreattrs.go|274|bare bool return|func printAddTemplateBanner(spec addTemplateSpec, dryRun bool, resolved []templates.Resolved, tag string) {
.\gitmap\cmd\addlfsinstall.go|111|raw error return|func gitattributesPath() (string, error) {
.\gitmap\cmd\addlfsinstall.go|127|bare bool return|func printAddLFSInstallBanner(dryRun bool, source templates.SourceType, path string) {
.\gitmap\cmd\aliasops.go|176|raw error return|func isLegacyDataError(err error) bool {
.\gitmap\cmd\aliasops.go|176|bare bool return|func isLegacyDataError(err error) bool {
.\gitmap\cmd\aliasresolve.go|52|bare bool return|func hasAliasPrefix(arg, prefix string) bool {
.\gitmap\cmd\aliasresolve.go|110|bare bool return|func HasAlias() bool {
.\gitmap\cmd\aliassuggest.go|43|bare bool return|func parseAliasSuggestFlags(args []string) bool {
.\gitmap\cmd\aliassuggest.go|52|bare bool return|func suggestAliases(db *store.DB, repos []store.UnaliasedRepo, autoApply bool) int {
.\gitmap\cmd\aliassuggest.go|79|bare bool return|func promptAliasSuggestion(reader *bufio.Reader, slug, suggestion string) bool {
.\gitmap\cmd\amend.go|111|bare bool return|func printAmendSummary(commitCount int, auditPath string, forcePush bool) {
.\gitmap\cmd\amendauditrender.go|43|raw error return|func encodeAmendAuditJSON(w io.Writer, record model.AmendmentRecord) error {
.\gitmap\cmd\amendauditrender.go|76|raw error return|func renderAmendAuthorRaw(a model.AmendAuthor) (json.RawMessage, error) {
.\gitmap\cmd\amendauditrender.go|90|raw error return|func renderCommitEntriesRaw(entries []model.CommitEntry) (json.RawMessage, error) {
.\gitmap\cmd\amendexec.go|48|bare bool return|func parseSingleCommitLine(line string) (model.CommitEntry, bool) {
.\gitmap\cmd\amendlist.go|33|bare bool return|func hasAmendListJSONFlag(args []string) bool {
.\gitmap\cmd\amendlistrender.go|39|raw error return|func encodeAmendListJSON(w io.Writer, rows []store.AmendmentRow) error {
.\gitmap\cmd\as.go|51|bare bool return|func parseAsArgs(args []string) (string, bool) {
.\gitmap\cmd\as.go|74|raw error return|func gitTopLevel() (string, error) {
.\gitmap\cmd\as.go|83|fmt.Errorf|return "", fmt.Errorf("empty top-level")
.\gitmap\cmd\asops.go|36|bare bool return|func registerAlias(name string, rec model.ScanRecord, force bool) {
.\gitmap\cmd\asops.go|56|bare bool return|func createOrUpdateAliasRow(db *store.DB, name string, repoID int64, rec model.ScanRecord, force bool) {
.\gitmap\cmd\asops.go|84|bare bool return|func checkAliasConflict(db *store.DB, name string, rec model.ScanRecord, force bool) {
.\gitmap\cmd\audit.go|13|bare bool return|func beginCommandAudit(command string, args []string) (int64, time.Time, bool) {
.\gitmap\cmd\audit.go|23|bare bool return|func finishCommandAudit(shouldAudit bool, id int64, start time.Time, exitCode int, summary string, repoCount int) {
.\gitmap\cmd\audit.go|32|bare bool return|func shouldAuditCommand(command string) bool {
.\gitmap\cmd\audit.go|37|bare bool return|func recordAuditStart(command string, args []string) (int64, time.Time, bool) {
.\gitmap\cmd\audit.go|89|raw error return|func openAuditDB() (*store.DB, error) {
.\gitmap\cmd\auditlegacy.go|60|raw error return|func scanAuditLegacy(opts auditLegacyOpts) ([]auditLegacyHit, int, error) {
.\gitmap\cmd\auditlegacy.go|75|raw error return|func (s *auditWalkState) visit(path string, d fs.DirEntry, err error) error {
.\gitmap\cmd\auditlegacy.go|93|raw error return|func skipAuditDir(name string) error {
.\gitmap\cmd\auditlegacy.go|104|bare bool return|func isAuditScannable(path string) bool {
.\gitmap\cmd\auditlegacy_diffs.go|67|bare bool return|func writeOneAuditDiff(opts auditLegacyOpts, file, diffsDir string) (auditDiffPlan, bool) {
.\gitmap\cmd\auditlegacy_diff_render.go|28|raw error return|func renderAuditDiff(file string, pats []*regexp.Regexp) (string, error) {
.\gitmap\cmd\auditlegacy_diff_render.go|39|raw error return|func computeAuditDiffLines(file string, pats []*regexp.Regexp) ([]auditDiffLine, error) {
.\gitmap\cmd\auditlegacy_parse.go|14|raw error return|func parseAuditLegacyArgs(args []string) (auditLegacyOpts, error) {
.\gitmap\cmd\auditlegacy_parse.go|41|bare bool return|func isAuditFlagSet(fs *flag.FlagSet, name string) bool {
.\gitmap\cmd\auditlegacy_parse.go|54|bare bool return|func resolveReportPath(set bool, value string) string {
.\gitmap\cmd\auditlegacy_parse.go|66|raw error return|func compileAuditPatterns(csv string) ([]*regexp.Regexp, []string, error) {
.\gitmap\cmd\auditlegacy_parse.go|87|raw error return|func compileOnePattern(p string) (*regexp.Regexp, error) {
.\gitmap\cmd\auditlegacy_parse.go|90|fmt.Errorf|return nil, fmt.Errorf(constants.ErrAuditLegacyRegex, p, err)
.\gitmap\cmd\auditlegacy_report.go|35|raw error return|func writeAuditReportFile(path, body string) error {
.\gitmap\cmd\auditlegacy_report.go|46|raw error return|func setupDir(dir string) error {
.\gitmap\cmd\auditlegacy_report.go|118|bare bool return|func writeAuditMDFileCountRow(b *strings.Builder, row auditFileCount, links map[string]string, hasDiffs bool) {
.\gitmap\cmd\backup.go|103|raw error return|func backupRoot() (string, error) {
.\gitmap\cmd\backup.go|114|raw error return|func collectSnapshots(root string) ([]backupSnapshot, error) {
.\gitmap\cmd\backup.go|212|bare bool return|func applyPrune(victims []backupSnapshot, dryRun bool) {
.\gitmap\cmd\binarylocations.go|39|bare bool return|func isBannerSuppressed() bool {
.\gitmap\cmd\bookmarklist.go|37|bare bool return|func hasJSONFlag(args []string) bool {
.\gitmap\cmd\bookmarklistrender.go|28|raw error return|func encodeBookmarkListJSON(w io.Writer, records []model.BookmarkRecord) error {
.\gitmap\cmd\cat.go|22|swallowed error|_, err = io.Copy(os.Stdout, file)
.\gitmap\cmd\cdops.go|65|bare bool return|func parseCDPickFlag(args []string) (bool, []string) {
.\gitmap\cmd\cdops.go|98|bare bool return|func resolveCDPath(name string, records []model.ScanRecord, pick bool) string {
.\gitmap\cmd\cfrppriorversion.go|22|bare bool return|func runCFRPPriorVersionPrivatize(absPath string, autoYes bool) {
.\gitmap\cmd\cfrppriorversion.go|75|bare bool return|func resolvePriorScanProvider(absPath string) (visibilityContext, bool) {
.\gitmap\cmd\cfrppriorversion.go|143|bare bool return|func promptPrivatize(count int) bool {
.\gitmap\cmd\cg_worker.go|39|raw error return|func runCgScriptInRepo(repo string) error {
.\gitmap\cmd\changelog.go|36|bare bool return|func resolveChangelogAlias(version string, openFile bool) (string, bool) {
.\gitmap\cmd\changelog.go|45|bare bool return|func handleChangelogOpen(latest bool, version string) {
.\gitmap\cmd\changelog.go|59|bare bool return|func dispatchChangelogOutput(version string, latest bool, limit int, source string, pretty bool) {
.\gitmap\cmd\changelog.go|119|bare bool return|func printSingleVersion(entries []release.ChangelogEntry, version string, pretty bool) {
.\gitmap\cmd\changelog.go|131|bare bool return|func parseChangelogFlags(args []string) (version string, latest bool, limit int, openFile bool, source string) {
.\gitmap\cmd\changelog.go|151|bare bool return|func printChangelogEntries(entries []release.ChangelogEntry, limit int, pretty bool) {
.\gitmap\cmd\changelog.go|165|bare bool return|func printChangelogEntry(entry release.ChangelogEntry, pretty bool) {
.\gitmap\cmd\changelog.go|170|raw error return|func openChangelogFile() error {
.\gitmap\cmd\changelog.go|180|raw error return|func runOpenCommand(path string) error {
.\gitmap\cmd\changeloggen.go|49|bare bool return|func parseChangelogGenFlags(args []string) (from, to string, write bool) {
.\gitmap\cmd\changelogprint.go|16|bare bool return|func renderChangelogEntry(entry release.ChangelogEntry, pretty bool) {
.\gitmap\cmd\changelogprint.go|41|bare bool return|func printChangelogHeader(entry release.ChangelogEntry, pretty bool) {
.\gitmap\cmd\changelogprint.go|62|bare bool return|func printChangelogBullets(bullets []release.ChangelogBullet, pretty bool) {
.\gitmap\cmd\changelogprint.go|70|bare bool return|func printChangelogBullet(bullet release.ChangelogBullet, wrapWidth int, pretty bool) {
.\gitmap\cmd\changelogprint.go|87|bare bool return|func colorOrEmpty(c string, pretty bool) string {
.\gitmap\cmd\changelogwrap.go|48|bare bool return|func renderInlineMarkdown(text string, _ int, pretty bool) string {
.\gitmap\cmd\changelog_regen.go|38|raw error return|func RegenChangelog(releaseDir string, w io.Writer) error {
.\gitmap\cmd\changelog_regen.go|83|bare bool return|func compareSemverDesc(a, b string) bool {
.\gitmap\cmd\chromeprofile.go|237|raw error return|func readChromeExport(path string) (*chromeExport, error) {
.\gitmap\cmd\chromeprofile.go|240|fmt.Errorf|return nil, fmt.Errorf("read %s: %w", path, err)
.\gitmap\cmd\chromeprofile.go|244|fmt.Errorf|return nil, fmt.Errorf("parse %s: %w", path, err)
.\gitmap\cmd\chromeprofile_copy.go|17|raw error return|func copyChromeProfile(src, dst string) (int, error) {
.\gitmap\cmd\chromeprofile_copy.go|24|raw error return|func copyChromeProfileEntries(src, dst string) (int, error) {
.\gitmap\cmd\chromeprofile_copy.go|47|raw error return|func (e *chromeProfileCopyError) Unwrap() error { return e.Err }
.\gitmap\cmd\chromeprofile_copy.go|49|raw error return|func newChromeProfileCopyError(src, dst, op string, err error) error {
.\gitmap\cmd\chromeprofile_copy.go|54|raw error return|func copyEntry(src, dst string) (int, error) {
.\gitmap\cmd\chromeprofile_copy.go|65|raw error return|func handleCopyStatError(src, dst string, err error) (int, error) {
.\gitmap\cmd\chromeprofile_copy.go|72|raw error return|func copyRegularFile(src, dst string) (int, error) {
.\gitmap\cmd\chromeprofile_copy.go|81|raw error return|func chromeProfileCopyFile(src, dst string) (bool, error) {
.\gitmap\cmd\chromeprofile_copy.go|81|bare bool return|func chromeProfileCopyFile(src, dst string) (bool, error) {
.\gitmap\cmd\chromeprofile_copy.go|90|raw error return|func handleChromeFileOpenError(src, dst string, err error) (bool, error) {
.\gitmap\cmd\chromeprofile_copy.go|90|bare bool return|func handleChromeFileOpenError(src, dst string, err error) (bool, error) {
.\gitmap\cmd\chromeprofile_copy.go|98|raw error return|func writeChromeProfileCopyFile(in *os.File, src, dst string) (bool, error) {
.\gitmap\cmd\chromeprofile_copy.go|98|bare bool return|func writeChromeProfileCopyFile(in *os.File, src, dst string) (bool, error) {
.\gitmap\cmd\chromeprofile_copy.go|113|raw error return|func handleChromeFileCopyError(src, dst string, err error) (bool, error) {
.\gitmap\cmd\chromeprofile_copy.go|113|bare bool return|func handleChromeFileCopyError(src, dst string, err error) (bool, error) {
.\gitmap\cmd\chromeprofile_copy.go|122|raw error return|func copyDir(src, dst string) (int, error) {
.\gitmap\cmd\chromeprofile_copy.go|133|raw error return|func copyDirEntries(entries []os.DirEntry, src, dst string) (int, error) {
.\gitmap\cmd\chromeprofile_copy.go|145|bare bool return|func isChromeVolatileLockFile(path string) bool {
.\gitmap\cmd\chromeprofile_copy.go|155|raw error return|func warnChromeProfileLockSkip(src, dst string, err error) {
.\gitmap\cmd\chromeprofile_copy.go|157|swallowed error|_ = err
.\gitmap\cmd\chromeprofile_copy.go|162|raw error return|func printChromeProfileCopyError(src, dst chromeProfileResolution, err error) {
.\gitmap\cmd\chromeprofile_copy.go|169|raw error return|func unwrapChromeProfileCopyError(err error) chromeProfileCopyError {
.\gitmap\cmd\chromeprofile_csv.go|20|raw error return|func writeChromeExportCSV(srcProfile, name, outPath string) (int, error) {
.\gitmap\cmd\chromeprofile_csv.go|22|fmt.Errorf|return 0, fmt.Errorf("mkdir %s: %w", filepath.Dir(outPath), err)
.\gitmap\cmd\chromeprofile_csv.go|26|fmt.Errorf|return 0, fmt.Errorf("create %s: %w", outPath, err)
.\gitmap\cmd\chromeprofile_csv_test.go|100|bare bool return|func containsRow(rows [][]string, c, k, v string) bool {
.\gitmap\cmd\chromeprofile_csv_test.go|109|bare bool return|func containsCategory(rows [][]string, c string) bool {
.\gitmap\cmd\chromeprofile_delete.go|47|bare bool return|func parseChromeDeleteArgs(args []string) (string, bool) {
.\gitmap\cmd\chromeprofile_export.go|31|raw error return|func writeChromeExport(srcProfile, name, outPath string) (int, error) {
.\gitmap\cmd\chromeprofile_export.go|43|fmt.Errorf|return 0, fmt.Errorf("marshal export: %w", err)
.\gitmap\cmd\chromeprofile_export.go|46|fmt.Errorf|return 0, fmt.Errorf("mkdir %s: %w", filepath.Dir(outPath), err)
.\gitmap\cmd\chromeprofile_export.go|49|fmt.Errorf|return 0, fmt.Errorf("write %s: %w", outPath, err)
.\gitmap\cmd\chromeprofile_export.go|57|raw error return|func applyChromeExport(exp *chromeExport, dstProfile string) error {
.\gitmap\cmd\chromeprofile_export.go|59|fmt.Errorf|return fmt.Errorf("mkdir %s: %w", dstProfile, err)
.\gitmap\cmd\chromeprofile_export.go|90|raw error return|func writeOptional(path string, payload json.RawMessage) error {
.\gitmap\cmd\chromeprofile_import_csv.go|19|raw error return|func loadChromeImport(path string) (*chromeExport, error) {
.\gitmap\cmd\chromeprofile_import_csv.go|27|raw error return|func parseCSVRows(path string) ([][]string, error) {
.\gitmap\cmd\chromeprofile_import_csv.go|30|fmt.Errorf|return nil, fmt.Errorf("read %s: %w", path, err)
.\gitmap\cmd\chromeprofile_import_csv.go|37|fmt.Errorf|return nil, fmt.Errorf("parse %s: %w", path, err)
.\gitmap\cmd\chromeprofile_import_csv.go|45|raw error return|func readChromeExportCSV(path string) (*chromeExport, error) {
.\gitmap\cmd\chromeprofile_merge.go|102|bare bool return|func isKnownMergeWhat(w string) bool {
.\gitmap\cmd\chromeprofile_merge.go|225|raw error return|func readJSONObject(path string) (map[string]any, error) {
.\gitmap\cmd\chromeprofile_merge.go|232|fmt.Errorf|return nil, fmt.Errorf("parse %s: %w", path, err)
.\gitmap\cmd\chromeprofile_merge.go|237|raw error return|func writeJSONObject(path string, m map[string]any) error {
.\gitmap\cmd\chromeprofile_merge.go|248|bare bool return|func jsonEqual(a, b any) bool {
.\gitmap\cmd\chromeprofile_merge.go|414|raw error return|func copyTree(src, dst string) error {
.\gitmap\cmd\chromeprofile_merge.go|437|raw error return|func copyOneFile(src, dst string) error {
.\gitmap\cmd\chromeprofile_merge.go|451|swallowed error|_, err = io.Copy(out, in)
.\gitmap\cmd\chromeprofile_paths.go|45|bare bool return|func chromeProfilePathExists(path string) bool {
.\gitmap\cmd\chromeprofile_paths.go|89|bare bool return|func isChromeProfileDirectoryName(name string, stateDirs map[string]bool) bool {
.\gitmap\cmd\chromeprofile_preferences.go|25|raw error return|func patchCopiedChromeProfilePreferences(dstPath, displayName string) error {
.\gitmap\cmd\chromeprofile_preferences.go|32|fmt.Errorf|return fmt.Errorf("read %s: %w", prefPath, err)
.\gitmap\cmd\chromeprofile_preferences.go|36|fmt.Errorf|return fmt.Errorf("parse %s: %w", prefPath, err)
.\gitmap\cmd\chromeprofile_preferences.go|41|fmt.Errorf|return fmt.Errorf("encode Preferences: %w", err)
.\gitmap\cmd\chromeprofile_preferences.go|44|fmt.Errorf|return fmt.Errorf("write %s: %w", prefPath, err)
.\gitmap\cmd\chromeprofile_process.go|12|raw error return|func isChromeRunning(goos string) (bool, error) {
.\gitmap\cmd\chromeprofile_process.go|12|bare bool return|func isChromeRunning(goos string) (bool, error) {
.\gitmap\cmd\chromeprofile_process.go|22|raw error return|func isWindowsChromeRunning() (bool, error) {
.\gitmap\cmd\chromeprofile_process.go|22|bare bool return|func isWindowsChromeRunning() (bool, error) {
.\gitmap\cmd\chromeprofile_process.go|33|raw error return|func isLinuxChromeRunning() (bool, error) {
.\gitmap\cmd\chromeprofile_process.go|33|bare bool return|func isLinuxChromeRunning() (bool, error) {
.\gitmap\cmd\chromeprofile_process.go|45|raw error return|func pgrepExact(name string) (bool, error) {
.\gitmap\cmd\chromeprofile_process.go|45|bare bool return|func pgrepExact(name string) (bool, error) {
.\gitmap\cmd\chromeprofile_register.go|23|raw error return|func registerChromeProfileInLocalState(srcDir, dstDir, displayName string) error {
.\gitmap\cmd\chromeprofile_register.go|27|fmt.Errorf|return fmt.Errorf("read %s: %w", path, err)
.\gitmap\cmd\chromeprofile_register.go|31|fmt.Errorf|return fmt.Errorf("parse %s: %w", path, err)
.\gitmap\cmd\chromeprofile_register.go|106|raw error return|func writeChromeLocalState(path string, root map[string]any) error {
.\gitmap\cmd\chromeprofile_register.go|109|fmt.Errorf|return fmt.Errorf("encode Local State: %w", err)
.\gitmap\cmd\chromeprofile_register.go|113|fmt.Errorf|return fmt.Errorf("write %s: %w", tmp, err)
.\gitmap\cmd\chromeprofile_register.go|118|raw error return|func replaceChromeLocalState(path, tmp string) error {
.\gitmap\cmd\chromeprofile_register.go|129|raw error return|func cleanupChromeLocalStateTmp(tmp string, cause error) error {
.\gitmap\cmd\chromeprofile_register.go|131|fmt.Errorf|return fmt.Errorf("backup Local State: %w", cause)
.\gitmap\cmd\chromeprofile_register.go|134|raw error return|func finishChromeLocalStateReplace(path, tmp, bak string) error {
.\gitmap\cmd\chromeprofile_register.go|138|fmt.Errorf|return fmt.Errorf("replace %s: %w", path, err)
.\gitmap\cmd\chromeprofile_resolve.go|82|bare bool return|func resolveChromeProfile(name string) (chromeProfileResolution, bool) {
.\gitmap\cmd\chromeprofile_resolve.go|94|bare bool return|func resolveChromeProfileDir(name string) (string, bool) {
.\gitmap\cmd\chromeprofile_resolve.go|119|bare bool return|func resolveChromeProfileDisplayName(name, direct string) (chromeProfileResolution, bool) {
.\gitmap\cmd\chromeprofile_vss_other.go|16|bare bool return|func CreateSnapshot(_ string) (Snapshot, bool) { return Snapshot{}, false }
.\gitmap\cmd\chromeprofile_vss_windows.go|40|bare bool return|func CreateSnapshot(anyPath string) (Snapshot, bool) {
.\gitmap\cmd\chrome_backup.go|155|raw error return|func previewChromeBackup(src string) (int, error) {
.\gitmap\cmd\chrome_backup.go|187|raw error return|func writeChromeBackup(srcRoot, outPath string) (int, error) {
.\gitmap\cmd\chrome_backup.go|232|raw error return|func readChromeBackup(src, dstRoot string) (int, error) {
.\gitmap\cmd\chrome_bookmarks.go|152|bare bool return|func findBookmarkFolder(node bookmarkItem, parts []string) (bookmarkItem, bool) {
.\gitmap\cmd\chrome_bookmarks.go|207|raw error return|func renderBookmarks(roots []bookmarkItem, format string) (string, error) {
.\gitmap\cmd\chrome_bookmarks_filter.go|27|bare bool return|func pruneBookmark(n bookmarkItem, matchLower, exact string) (bookmarkItem, bool) {
.\gitmap\cmd\chrome_bookmarks_filter.go|45|bare bool return|func pruneBookmarkLeaf(n bookmarkItem, matchLower, exact string) (bookmarkItem, bool) {
.\gitmap\cmd\chrome_bookmarks_filter.go|53|bare bool return|func bookmarkMatches(title, matchLower, exact string) bool {
.\gitmap\cmd\chrome_localstate.go|27|raw error return|func ParseChromeLocalState(raw []byte) (ChromeLocalState, error) {
.\gitmap\cmd\chrome_manifest.go|32|raw error return|func buildChromeManifest(tarballPath string) ([]ChromeManifestEntry, error) {
.\gitmap\cmd\chrome_manifest.go|99|raw error return|func writeChromeManifest(tarballPath string) (string, error) {
.\gitmap\cmd\chrome_manifest.go|103|raw error return|func writeChromeManifestWithSource(tarballPath, sourcePath string) (string, error) {
.\gitmap\cmd\chrome_manifest.go|140|raw error return|func verifyChromeManifest(tarballPath string) (bool, []string, error) {
.\gitmap\cmd\chrome_manifest.go|140|bare bool return|func verifyChromeManifest(tarballPath string) (bool, []string, error) {
.\gitmap\cmd\chrome_manifest.go|144|fmt.Errorf|return false, nil, fmt.Errorf("manifest missing (%s): %w", manifestPath, err)
.\gitmap\cmd\clearreleasejson.go|14|bare bool return|func parseClearReleaseJSONFlags(args []string) (string, bool) {
.\gitmap\cmd\cliexit_clone_test.go|162|bare bool return|func containsCI(haystack, needle string) bool {
.\gitmap\cmd\cliexit_context_test.go|134|bare bool return|func containsAnyCI(haystack string, needles []string) bool {
.\gitmap\cmd\cliexit_helpers_test.go|102|raw error return|func wrapBuildErr(err error, stderr *bytes.Buffer) error {
.\gitmap\cmd\cliexit_helpers_test.go|211|raw error return|func extractTestExitCode(err error) int {
.\gitmap\cmd\clone.go|105|bare bool return|func shouldUseMultiClone(cf CloneFlags) bool {
.\gitmap\cmd\clone.go|198|bare bool return|func isDirectURL(source string) bool {
.\gitmap\cmd\clone.go|247|bare bool return|func executeDirectClone(url, folderName string, ghDesktopFlag, noReplace bool, output string, noVSCodeSync bool) {
.\gitmap\cmd\clone.go|382|bare bool return|func initCloneVerbose(enabled bool) {
.\gitmap\cmd\clone.go|436|bare bool return|func executeClone(source, targetDir string, safePull, ghDesktop bool, maxConcurrency int, defaultBranch string, noVSCodeSync bool, clean bool, missingOnly bool) {
.\gitmap\cmd\clone.go|496|bare bool return|func syncManifestClonedReposToVSCodePM(summary model.CloneSummary, targetDir string, skip bool) {
.\gitmap\cmd\clone.go|529|bare bool return|func registerCloned(s model.CloneSummary, targetDir string, enabled bool) {
.\gitmap\cmd\clone.go|603|bare bool return|func schemeLabel(toSSH bool) string {
.\gitmap\cmd\clonefixrepo.go|46|bare bool return|func runCloneFixRepoPipeline(args []string, makePublic bool) {
.\gitmap\cmd\clonefixrepo.go|62|bare bool return|func dispatchCFRMultiURL(f cloneFixRepoFlags, makePublic bool, modifiers CfrModifierFlags, parallel int) bool {
.\gitmap\cmd\clonefixrepo.go|71|bare bool return|func runSingleCloneFixRepo(f cloneFixRepoFlags, makePublic bool, modifiers CfrModifierFlags) {
.\gitmap\cmd\clonefixrepo.go|106|bare bool return|func executeCFRPostSteps(absPath string, makePublic bool, f cloneFixRepoFlags, modifiers CfrModifierFlags) {
.\gitmap\cmd\clonefixrepo.go|121|bare bool return|func runParallelCloneFixRepo(urls []string, makePublic bool, noVSCodeSync bool, requireVersion bool, useSSH bool, useHTTPS bool, autoYes bool, dryRun bool, modifiers CfrModifierFlags, parallel int) {
.\gitmap\cmd\clonefixrepo.go|134|bare bool return|func printDryRunMessage(makePublic bool, absPath string) {
.\gitmap\cmd\clonefixrepo.go|182|bare bool return|func applyCloneFixRepoScheme(url string, useSSH, useHTTPS bool) string {
.\gitmap\cmd\clonefixrepo.go|196|bare bool return|func applySSHScheme(url string, useSSH bool) (string, bool) {
.\gitmap\cmd\clonefixrepo.go|206|bare bool return|func applyHTTPSScheme(url string, useHTTPS bool) (string, bool) {
.\gitmap\cmd\clonefixrepo.go|221|bare bool return|func maybeRunFixRepoStep(absPath string, requireVersion bool) {
.\gitmap\cmd\clonefixrepo.go|265|bare bool return|func applyCFRFlag(name string, f *cloneFixRepoFlags) bool {
.\gitmap\cmd\clonefixrepo.go|281|bare bool return|func applyCFRFlagExtra(name string, f *cloneFixRepoFlags) bool {
.\gitmap\cmd\clonefixrepo.go|324|bare bool return|func parseCloneFixRepoArgs(args []string) (string, string, bool, bool, bool, bool, bool, bool, bool, bool) {
.\gitmap\cmd\clonefixrepo.go|372|raw error return|func handleChainedStepResult(runErr error) {
.\gitmap\cmd\clonefixrepocheckpoint.go|35|raw error return|func LoadCheckpoint(path string) (*CFRPCheckpoint, error) {
.\gitmap\cmd\clonefixrepocheckpoint.go|45|fmt.Errorf|return nil, fmt.Errorf("checkpoint %s: %w", path, err)
.\gitmap\cmd\clonefixrepocheckpoint.go|51|raw error return|func SaveCheckpoint(path string, cp *CFRPCheckpoint) error {
.\gitmap\cmd\clonefixrepofoldertransport.go|44|bare bool return|func rewriteToMatchExisting(positional string, targetSSH bool) string {
.\gitmap\cmd\clonefixrepofoldertransport.go|74|bare bool return|func hasDotGitDir(absPath string) bool {
.\gitmap\cmd\clonefixrepofoldertransport.go|83|bare bool return|func isSSHURL(url string) bool {
.\gitmap\cmd\clonefixrepofoldertransport.go|95|raw error return|func warnPreferTransport(absPath, reason string, err error) {
.\gitmap\cmd\clonefixrepoparallel.go|130|raw error return|func logCFRJobResult(buf *bytes.Buffer, idx, total int, url string, elapsed time.Duration, runErr error) {
.\gitmap\cmd\clonefixrepoparallel.go|138|raw error return|func execCFRJobCommand(bin string, args []string, buf *bytes.Buffer) (time.Duration, error) {
.\gitmap\cmd\clonefixrepoparallel.go|150|bare bool return|func runOneCFRJob(bin, subcmd, url string, idx, total int, leadingMods, passthroughFlags []string, mu *sync.Mutex) bool {
.\gitmap\cmd\clonefixrepoparallel.go|170|bare bool return|func isParallelFlagName(name string) bool {
.\gitmap\cmd\clonefixrepoparallel.go|174|bare bool return|func parseParallelArgStep(args []string, i int) (int, int, bool) {
.\gitmap\cmd\clonefixrepoparallel.go|210|bare bool return|func splitFlagEq(a string) (string, string, bool) {
.\gitmap\cmd\clonefixrepoparallel.go|229|bare bool return|func buildCFRTransportAndSyncFlags(noVSCodeSync, requireVersion, useSSH, useHTTPS bool) []string {
.\gitmap\cmd\clonefixrepoparallel.go|246|bare bool return|func buildCFRActionFlags(autoYes, dryRun, noCommit, noPush bool) []string {
.\gitmap\cmd\clonefixrepoparallel.go|268|bare bool return|func buildCFRPassthroughFlags(noVSCodeSync, requireVersion, useSSH, useHTTPS, autoYes, dryRun, noCommit, noPush bool) []string {
.\gitmap\cmd\clonefixrepo_modifiers.go|61|bare bool return|func isCfrModifierToken(tok string) bool {
.\gitmap\cmd\clonefrom.go|123|raw error return|func pickCloneFromRenderer(output string) func(io.Writer, clonefrom.Plan) error {
.\gitmap\cmd\clonefrom.go|209|raw error return|func renderSummary(output string, results []clonefrom.Result, csvPath, jsonPath string) error {
